2,95,23
2,96,22
3,4,15
3,5,25
3,6,30
3,7,11
3,8,29
3,9,30
3,10,33
3,11,31
3,12,30
3,13,6
3,14,14
3,15,10
3,16,13
3,17,28
3,18,11
3,19,11
3,20,30
3,21,14
3,22,26
3,23,9
3,24,27
3,25,24
3,26,22
3,27,27
3,28,10
3,29,26
3,30,10
3,31,18
3,32,11
3,33,14
3,34,29
3,35,12
3,36,8
3,37,31
3,38,27
3,39,19
3,40,5
3,41,31
3,42,8
3,43,7
3,44,24
3,45,11
3,46,24
3,47,23
3,48,26
3,49,13
3,50,18
3,51,25
3,52,13
3,53,13
3,54,11
3,55,24
3,56,8
3,57,21
3,58,6
3,59,29
3,60,7
3,61,11
3,62,6
3,63,11
3,64,26
3,65,10
3,66,16
3,67,23
3,68,12
3,69,19
3,70,25
3,71,27
3,72,21
3,73,21
3,74,10
3,75,16
3,76,30
3,77,24
3,78,26
3,79,11
3,80,10
3,81,27
3,82,22
3,83,14
3,84,12
3,85,16
3,86,11
3,87,25
3,88,16
3,89,18
3,90,17
3,91,20
3,92,12
3,93,9
3,94,14
3,95,13
3,96,12
4,5,28
4,6,33
4,7,8
4,8,32
4,9,33
4,10,36
4,11,34
4,12,33
4,13,11
4,14,11
4,15,15
4,16,10
4,17,31
4,18,12
4,19,10
4,20,29
4,21,11
4,22,33
4,23,12
4,24,32
4,25,25
4,26,33
4,27,30
4,28,13
4,29,29
4,30,11
4,31,11
4,32,22
4,33,11
4,34,32
4,35,11
4,36,17
4,37,34
4,38,30
4,39,26
4,40,12
4,41,36
4,42,11
4,43,16
4,44,31
4,45,10
4,46,27
4,47,26
4,48,31
4,49,8
4,50,27
4,51,28
4,52,6
4,53,6
4,54,14
4,55,27
4,56,13
4,57,24
4,58,15
4,59,32
4,60,14
4,61,8
4,62,11
4,63,18
4,64,31
4,65,17
4,66,19
4,67,26
4,68,11
4,69,22
4,70,30
4,71,32
4,72,22
4,73,22
4,74,9
4,75,11
4,76,35
4,77,31
4,78,29
4,79,16
4,80,13
4,81,32
4,82,27
4,83,13
4,84,9
4,85,19
4,86,16
4,87,28
4,88,23
4,89,21
4,90,20
4,91,23
4,92,13
4,93,16
4,94,17
4,95,18
4,96,17
5,6,9
5,7,30
5,8,6
5,9,9
5,10,10
5,11,8
5,12,7
5,13,29
5,14,33
5,15,27
5,16,30
5,17,7
5,18,30
5,19,32
5,20,17
5,21,29
5,22,17
5,23,26
5,24,10
5,25,17
5,26,15
5,27,6
5,28,27
5,29,5
5,30,33
5,31,33
5,32,26
5,33,35
5,34,4
5,35,27
5,36,23
5,37,6
5,38,10
5,39,20
5,40,28
5,41,12
5,42,29
5,43,24
5,44,19
5,45,24
5,46,9
5,47,8
5,48,13
5,49,26
5,50,25
5,51,8
5,52,26
5,53,26
5,54,26
5,55,7
5,56,17
5,57,14
5,58,29
5,59,4
5,60,20
5,61,26
5,62,25
5,63,20
5,64,7
5,65,23
5,66,19
5,67,8
5,68,23
5,69,22
5,70,12
5,71,10
5,72,26
5,73,24
5,74,27
5,75,27
5,76,13
5,77,13
5,78,13
5,79,24
5,80,17
5,81,14
5,82,11
5,83,27
5,84,25
5,85,25
5,86,20
5,87,12
5,88,17
5,89,21
5,90,22
5,91,23
5,92,23
5,93,22
5,94,21
5,95,22
5,96,21
6,7,35
6,8,5
6,9,2
6,10,3
6,11,7
6,12,4
6,13,34
6,14,32
6,15,28
6,16,31
6,17,4
6,18,33
6,19,33
6,20,12
6,21,32
6,22,18
6,23,31
6,24,9
6,25,22
6,26,16
6,27,9
6,28,26
6,29,8
6,30,38
6,31,32
6,32,25
6,33,34
6,34,7
6,35,30
6,36,26
6,37,7
6,38,7
6,39,23
6,40,33
6,41,7
6,42,32
6,43,27
6,44,18
6,45,29
6,46,10
6,47,11
6,48,12
6,49,31
6,50,18
6,51,9
6,52,31
6,53,31
6,54,27
6,55,8
6,56,22
6,57,15
6,58,34
6,59,7
6,60,25
6,61,29
6,62,28
6,63,25
6,64,12
6,65,26
6,66,16
6,67,15
6,68,26
6,69,19
6,70,9
6,71,11
6,72,21
6,73,23
6,74,32
6,75,30
6,76,8
6,77,12
6,78,8
6,79,29
6,80,20
6,81,5
6,82,12
6,83,28
6,84,30
6,85,22
6,86,25
6,87,9
6,88,18
6,89,18
6,90,19
6,91,16
6,92,28
6,93,23
6,94,24
6,95,23
6,96,24
7,8,34
7,9,35
7,10,38
7,11,36
7,12,35
7,13,7
7,14,13
7,15,15
7,16,6
7,17,33
7,18,12
7,19,8
7,20,33
7,21,7
7,22,31
7,23,6
7,24,32
7,25,21
7,26,31
7,27,32
7,28,13
7,29,31
7,30,5
7,31,15
7,32,16
7,33,13
7,34,34
7,35,13
7,36,13
7,37,36
7,38,32
7,39,26
7,40,12
7,41,36
7,42,11
7,43,10
7,44,27
7,45,14
7,46,31
7,47,28
7,48,31
7,49,8
7,50,27
7,51,30
7,52,8
7,53,8
7,54,16
7,55,29
7,56,13
7,57,26
7,58,9
7,59,34
7,60,12
7,61,10
7,62,11
7,63,16
7,64,31
7,65,15
7,66,21
7,67,28
7,68,13
7,69,24
7,70,30
7,71,32
7,72,22
7,73,22
7,74,7
7,75,13
7,76,35
7,77,29
7,78,31
7,79,14
7,80,15
7,81,32
7,82,27
7,83,13
7,84,9
7,85,21
7,86,16
7,87,30
7,88,21
7,89,23
7,90,22
7,91,25
7,92,11
7,93,16
7,94,17
7,95,18
7,96,17
8,9,5
8,10,6
8,11,4
8,12,3
8,13,33
8,14,31
8,15,27
8,16,30
8,17,3
8,18,32
8,19,32
8,20,17
8,21,31
8,22,17
8,23,30
8,24,10
8,25,21
8,26,13
8,27,6
8,28,25
8,29,5
8,30,37
8,31,33
8,32,24
8,33,33
8,34,4
8,35,31
8,36,25
8,37,6
8,38,6
8,39,20
8,40,32
8,41,10
8,42,31
8,43,26
8,44,17
8,45,30
8,46,9
8,47,8
8,48,13
8,49,32
8,50,19
8,51,8
8,52,32
8,53,30
8,54,28
8,55,7
8,56,23
8,57,12
8,58,33
8,59,4
8,60,24
8,61,28
8,62,27
8,63,26
8,64,7
8,65,25
8,66,19
8,67,12
8,68,27
8,69,24
8,70,12
8,71,8
8,72,24
8,73,20
8,74,31
8,75,29
8,76,9
8,77,11
8,78,11
8,79,28
8,80,21
8,81,10
8,82,11
8,83,29
8,84,29
8,85,23
8,86,24
8,87,8
8,88,17
8,89,19
8,90,20
8,91,21
8,92,27
8,93,22
8,94,25
8,95,22
8,96,23
9,10,3
9,11,7
9,12,2
9,13,34
9,14,32
9,15,28
9,16,31
9,17,2
9,18,33
9,19,33
9,20,14
9,21,32
9,22,18
9,23,31
9,24,9
9,25,22
9,26,14
9,27,9
9,28,26
9,29,6
9,30,38
9,31,32
9,32,25
9,33,34
9,34,7
9,35,30
9,36,26
9,37,7
9,38,5
9,39,21
9,40,33
9,41,7
9,42,32
9,43,27
9,44,16
9,45,29
9,46,12
9,47,9
9,48,12
9,49,31
9,50,18
9,51,9
9,52,31
9,53,31
9,54,27
9,55,6
9,56,22
9,57,13
9,58,34
9,59,7
9,60,25
9,61,29
9,62,28
9,63,25
9,64,12
9,65,26
9,66,16
9,67,15
9,68,26
9,69,19
9,70,9
9,71,9
9,72,21
9,73,21
9,74,32
9,75,30
9,76,8
9,77,12
9,78,8
9,79,29
9,80,20
9,81,7
9,82,14
9,83,28
9,84,30
9,85,22
9,86,25
9,87,9
9,88,20
9,89,18
9,90,19
9,91,16
9,92,28
9,93,23
9,94,24
9,95,23
9,96,24
10,11,4
10,12,5
10,13,37
10,14,35
10,15,31
10,16,34
10,17,5
10,18,36
10,19,36
10,20,11
10,21,35
10,22,15
10,23,34
10,24,8
10,25,21
10,26,15
10,27,8
10,28,29
10,29,9
10,30,41
10,31,35
10,32,28
10,33,37
10,34,6
10,35,33
10,36,27
10,37,6
10,38,6
10,39,22
10,40,36
10,41,4
10,42,35
10,43,30
10,44,17
10,45,32
10,46,13
10,47,12
10,48,11
10,49,34
10,50,17
10,51,8
10,52,34
10,53,34
10,54,30
10,55,9
10,56,25
10,57,12
10,58,37
10,59,6
10,60,26
10,61,32
10,62,31
10,63,26
10,64,11
10,65,27
10,66,17
10,67,14
10,68,29
10,69,18
10,70,10
10,71,10
10,72,20
10,73,20
10,74,35
10,75,31
10,76,7
10,77,11
10,78,7
10,79,30
10,80,23
10,81,6
10,82,13
10,83,31
10,84,33
10,85,21
10,86,26
10,87,8
10,88,19
10,89,17
10,90,18
10,91,15
10,92,29
10,93,26
10,94,25
10,95,24
10,96,25
11,12,7
11,13,35
11,14,33
11,15,29
11,16,32
11,17,7
11,18,34
11,19,34
11,20,15
11,21,33
11,22,13
11,23,32
11,24,10
11,25,19
11,26,11
11,27,6
11,28,27
11,29,7
11,30,39
11,31,35
11,32,26
11,33,35
11,34,4
11,35,33
11,36,25
11,37,4
11,38,8
11,39,18
11,40,34
11,41,8
11,42,33
11,43,28
11,44,17
11,45,32
11,46,11
11,47,10
11,48,13
11,49,34
11,50,19
11,51,8
11,52,34
11,53,32
11,54,30
11,55,9
11,56,25
11,57,10
11,58,35
11,59,4
11,60,24
11,61,30
11,62,29
11,63,26
11,64,7
11,65,25
11,66,19
11,67,12
11,68,29
11,69,20
11,70,10
11,71,10
11,72,20
11,73,18
11,74,33
11,75,29
11,76,11
11,77,11
11,78,11
11,79,28
11,80,23
11,81,10
11,82,11
11,83,31
11,84,31
11,85,21
11,86,24
11,87,10
11,88,17
11,89,17
11,90,18
11,91,17
11,92,27
11,93,24
11,94,25
11,95,22
11,96,23
12,13,34
12,14,32
12,15,28
12,16,31
12,17,2
12,18,33
12,19,33
12,20,16
12,21,32
12,22,18
12,23,31
12,24,9
12,25,24
12,26,14
12,27,7
12,28,26
12,29,4
12,30,38
12,31,32
12,32,25
12,33,34
12,34,5
12,35,30
12,36,26
12,37,7
12,38,5
12,39,21
12,40,33
12,41,9
12,42,32
12,43,27
12,44,16
12,45,29
12,46,10
12,47,7
12,48,12
12,49,31
12,50,18
12,51,9
12,52,31
12,53,31
12,54,27
12,55,6
12,56,22
12,57,13
12,58,34
12,59,5
12,60,25
12,61,29
12,62,28
12,63,25
12,64,10
12,65,26
12,66,16
12,67,13
12,68,26
12,69,21
12,70,11
12,71,7
12,72,23
12,73,21
12,74,32
12,75,30
12,76,8
12,77,14
12,78,10
12,79,29
12,80,20
12,81,9
12,82,12
12,83,28
12,84,30
12,85,22
12,86,25
12,87,9
12,88,20
12,89,18
12,90,19
12,91,18
12,92,28
12,93,23
12,94,24
12,95,23
12,96,24
13,14,10
13,15,10
13,16,11
13,17,32
13,18,11
13,19,9
13,20,32
13,21,12
13,22,30
13,23,11
13,24,31
13,25,28
13,26,28
13,27,31
13,28,10
13,29,30
13,30,8
13,31,14
13,32,17
13,33,10
13,34,33
13,35,14
13,36,12
13,37,35
13,38,31
13,39,21
13,40,5
13,41,35
13,42,6
13,43,11
13,44,28
13,45,13
13,46,26
13,47,27
13,48,30
13,49,11
13,50,24
13,51,29
13,52,11
13,53,11
13,54,13
13,55,28
13,56,12
13,57,25
13,58,6
13,59,33
13,60,11
13,61,11
13,62,8
13,63,15
13,64,30
13,65,14
13,66,20
13,67,27
13,68,14
13,69,23
13,70,29
13,71,31
13,72,21
13,73,21
13,74,6
13,75,10
13,76,34
13,77,28
13,78,30
13,79,13
13,80,14
13,81,31
13,82,26
13,83,14
13,84,14
13,85,20
13,86,15
13,87,29
13,88,20
13,89,22
13,90,21
13,91,24
13,92,16
13,93,15
13,94,18
13,95,17
13,96,16
14,15,6
14,16,11
14,17,30
14,18,7
14,19,15
14,20,32
14,21,14
14,22,36
14,23,17
14,24,35
14,25,34
14,26,32
14,27,29
14,28,10
14,29,28
14,30,10
14,31,6
14,32,17
14,33,4
14,34,31
14,35,12
14,36,18
14,37,33
14,38,29
14,39,27
14,40,11
14,41,33
14,42,8
14,43,17
14,44,34
14,45,15
14,46,24
14,47,25
14,48,34
14,49,13
14,50,24
14,51,27
14,52,13
14,53,11
14,54,9
14,55,26
14,56,16
14,57,23
14,58,10
14,59,31
14,60,17
14,61,11
14,62,10
14,63,21
14,64,34
14,65,18
14,66,18
14,67,29
14,68,14
14,69,25
14,70,27
14,71,29
14,72,19
14,73,21
14,74,12
14,75,8
14,76,30
14,77,32
14,78,28
14,79,19
14,80,16
14,81,29
14,82,24
14,83,12
14,84,18
14,85,20
14,86,19
14,87,27
14,88,22
14,89,20
14,90,19
14,91,22
14,92,20
14,93,13
14,94,18
14,95,17
14,96,18
15,16,15
15,17,26
15,18,7
15,19,15
15,20,30
15,21,14
15,22,30
15,23,15
15,24,29
15,25,32
15,26,26
15,27,25
15,28,14
15,29,24
15,30,10
15,31,10
15,32,13
15,33,10
15,34,27
15,35,12
15,36,14
15,37,29
15,38,25
15,39,21
15,40,7
15,41,29
15,42,6
15,43,15
15,44,28
15,45,15
15,46,20
15,47,21
15,48,28
15,49,13
15,50,20
15,51,23
15,52,15
15,53,11
15,54,7
15,55,22
15,56,10
15,57,19
15,58,6
15,59,27
15,60,11
15,61,11
15,62,8
15,63,15
15,64,28
15,65,14
15,66,14
15,67,23
15,68,12
15,69,19
15,70,23
15,71,25
15,72,15
15,73,19
15,74,12
15,75,8
15,76,26
15,77,26
15,78,24
15,79,17
15,80,10
15,81,25
15,82,20
15,83,10
15,84,16
15,85,14
15,86,13
15,87,23
15,88,18
15,89,16
15,90,15
15,91,18
15,92,16
15,93,9
15,94,14
15,95,13
15,96,12
16,17,29
16,18,12
16,19,10
16,20,29
16,21,9
16,22,29
16,23,8
16,24,30
16,25,23
16,26,27
16,27,28
16,28,7
16,29,27
16,30,11
16,31,13
16,32,12
16,33,11
16,34,30
16,35,9
16,36,11
16,37,32
16,38,28
16,39,26
16,40,16
16,41,32
16,42,13
16,43,10
16,44,25
16,45,12
16,46,29
16,47,24
16,48,29
16,49,10
16,50,23
16,51,26
16,52,8
16,53,10
16,54,16
16,55,25
16,56,13
16,57,22
16,58,13
16,59,30
16,60,12
16,61,8
16,62,11
16,63,16
16,64,29
16,65,13
16,66,17
16,67,26
16,68,11
16,69,22
16,70,26
16,71,28
16,72,20
16,73,18
16,74,9
16,75,13
16,76,31
16,77,27
16,78,27
16,79,12
16,80,13
16,81,28
16,82,23
16,83,15
16,84,11
16,85,17
16,86,16
16,87,26
16,88,17
16,89,19
16,90,18
16,91,21
16,92,13
16,93,14
16,94,15
16,95,16
16,96,15
17,18,31
17,19,31
17,20,16
17,21,30
17,22,20
17,23,29
17,24,11
17,25,22
17,26,14
17,27,7
17,28,24
17,29,4
17,30,36
17,31,30
17,32,23
17,33,32
17,34,5
17,35,28
17,36,24
17,37,7
17,38,3
17,39,21
17,40,31
17,41,9
17,42,30
17,43,25
17,44,18
17,45,27
17,46,10
17,47,7
17,48,14
17,49,29
17,50,18
17,51,7
17,52,29
17,53,29
17,54,25
17,55,4
17,56,20
17,57,11
17,58,32
17,59,5
17,60,23
17,61,27
17,62,26
17,63,23
17,64,10
17,65,24
17,66,16
17,67,13
17,68,24
17,69,21
17,70,9
17,71,7
17,72,21
17,73,19
17,74,30
17,75,28
17,76,8
17,77,12
17,78,10
17,79,27
17,80,18
17,81,9
17,82,12
17,83,26
17,84,28
17,85,22
17,86,23
17,87,7
17,88,18
17,89,16
17,90,17
17,91,18
17,92,26
17,93,21
17,94,22
17,95,21
17,96,22
18,19,16
18,20,33
18,21,15
18,22,35
18,23,14
18,24,32
18,25,31
18,26,29
18,27,30
18,28,13
18,29,29
18,30,11
18,31,7
18,32,18
18,33,9
18,34,32
18,35,9
18,36,19
18,37,34
18,38,30
18,39,26
18,40,10
18,41,34
18,42,7
18,43,18
18,44,31
18,45,10
18,46,27
18,47,26
18,48,31
18,49,10
18,50,23
18,51,28
18,52,10
18,53,8
18,54,8
18,55,27
18,56,13
18,57,24
18,58,11
18,59,32
18,60,14
18,61,6
18,62,7
18,63,18
18,64,33
18,65,19
18,66,19
18,67,26
18,68,11
18,69,22
18,70,28
18,71,30
18,72,20
18,73,22
18,74,11
18,75,9
18,76,31
18,77,31
18,78,29
18,79,18
18,80,13
18,81,30
18,82,25
18,83,11
18,84,15
18,85,19
18,86,16
18,87,28
18,88,23
18,89,21
18,90,20
18,91,23
18,92,15
18,93,12
18,94,15
18,95,18
18,96,15
19,20,35
19,21,9
19,22,31
19,23,12
19,24,34
19,25,25
19,26,29
19,27,30
19,28,11
19,29,29
19,30,11
19,31,13
19,32,14
19,33,11
19,34,32
19,35,17
19,36,13
19,37,34
19,38,30
19,39,26
19,40,10
19,41,34
19,42,13
19,43,10
19,44,29
19,45,14
19,46,27
19,47,26
19,48,33
19,49,14
19,50,23
19,51,28
19,52,12
19,53,14
19,54,16
19,55,27
19,56,15
19,57,24
19,58,11
19,59,32
19,60,14
19,61,14
19,62,11
19,63,18
19,64,31
19,65,15
19,66,19
19,67,30
19,68,17
19,69,26
19,70,28
19,71,30
19,72,22
19,73,20
19,74,11
19,75,17
19,76,33
19,77,29
19,78,29
19,79,18
19,80,17
19,81,30
19,82,25
19,83,15
19,84,13
19,85,21
19,86,18
19,87,28
19,88,21
19,89,21
19,90,20
19,91,23
19,92,15
19,93,16
19,94,21
19,95,16
19,96,19
20,21,32
20,22,16
20,23,29
20,24,13
20,25,24
20,26,22
20,27,19
20,28,26
20,29,20
20,30,36
20,31,32
20,32,29
20,33,34
20,34,17
20,35,28
20,36,24
20,37,17
20,38,17
20,39,25
20,40,33
20,41,15
20,42,32
20,43,29
20,44,20
20,45,25
20,46,22
20,47,21
20,48,14
20,49,27
20,50,24
20,51,17
20,52,27
20,53,27
20,54,29
20,55,20
20,56,22
20,57,23
20,58,34
20,59,17
20,60,23
20,61,27
20,62,30
20,63,23
20,64,18
20,65,24
20,66,18
20,67,23
20,68,26
20,69,13
20,70,17
20,71,19
20,72,17
20,73,23
20,74,28
20,75,26
20,76,18
20,77,18
20,78,14
20,79,23
20,80,22
20,81,13
20,82,18
20,83,30
20,84,28
20,85,16
20,86,23
20,87,15
20,88,20
20,89,16
20,90,17
20,91,14
20,92,26
20,93,27
20,94,24
20,95,23
20,96,24
21,22,30
21,23,5
21,24,31
21,25,22
21,26,30
21,27,29
21,28,14
21,29,28
21,30,6
21,31,14
21,32,13
21,33,14
21,34,31
21,35,12
21,36,14
21,37,33
21,38,29
21,39,25
21,40,15
21,41,33
21,42,14
21,43,9
21,44,26
21,45,15
21,46,28
21,47,25
21,48,30
21,49,11
21,50,24
21,51,27
21,52,11
21,53,11
21,54,17
21,55,26
21,56,12
21,57,23
21,58,10
21,59,31
21,60,11
21,61,11
21,62,16
21,63,15
21,64,30
21,65,16
21,66,18
21,67,27
21,68,12
21,69,23
21,70,27
21,71,29
21,72,21
21,73,21
21,74,12
21,75,14
21,76,30
21,77,28
21,78,28
21,79,13
21,80,14
21,81,29
21,82,24
21,83,14
21,84,8
21,85,20
21,86,15
21,87,27
21,88,22
21,89,20
21,90,19
21,91,22
21,92,10
21,93,13
21,94,16
21,95,15
21,96,16
22,23,27
22,24,13
22,25,16
22,26,12
22,27,15
22,28,28
22,29,20
22,30,34
22,31,38
22,32,25
22,33,36
22,34,17
22,35,32
22,36,22
22,37,15
22,38,17
22,39,15
22,40,31
22,41,17
22,42,34
22,43,25
22,44,12
22,45,31
22,46,20
22,47,19
22,48,12
22,49,31
22,50,18
22,51,19
22,52,31
22,53,31
22,54,33
22,55,18
22,56,24
22,57,19
22,58,30
22,59,17
22,60,21
22,61,31
22,62,30
22,63,23
22,64,12
22,65,22
22,66,24
22,67,15
22,68,30
22,69,17
22,70,21
22,71,21
22,72,21
22,73,19
22,74,28
22,75,32
22,76,20
22,77,12
22,78,18
22,79,23
22,80,24
22,81,19
22,82,20
22,83,34
22,84,28
22,85,16
22,86,23
22,87,19
22,88,18
22,89,20
22,90,21
22,91,18
22,92,26
22,93,27
22,94,26
22,95,23
22,96,24
23,24,28
23,25,19
23,26,27
23,27,28
23,28,13
23,29,27
23,30,7
23,31,19
23,32,12
23,33,19
23,34,30
23,35,9
23,36,11
23,37,32
23,38,28
23,39,22
23,40,14
23,41,32
23,42,13
23,43,8
23,44,23
23,45,12
23,46,27
23,47,24
23,48,27
23,49,10
23,50,23
23,51,26
23,52,10
23,53,10
23,54,16
23,55,25
23,56,9
23,57,22
23,58,11
23,59,30
23,60,8
23,61,10
23,62,15
23,63,12
23,64,27
23,65,13
23,66,17
23,67,24
23,68,7
23,69,20
23,70,26
23,71,28
23,72,22
23,73,22
23,74,11
23,75,17
23,76,31
23,77,25
23,78,27
23,79,10
23,80,11
23,81,28
23,82,23
23,83,15
23,84,5
23,85,17
23,86,12
23,87,26
23,88,19
23,89,19
23,90,18
23,91,21
23,92,7
23,93,12
23,94,13
23,95,14
23,96,13
24,25,17
24,26,15
24,27,10
24,28,29
24,29,13
24,30,35
24,31,35
24,32,28
24,33,35
24,34,10
24,35,27
24,36,25
24,37,10
24,38,14
24,39,20
24,40,30
24,41,12
24,42,31
24,43,26
24,44,15
24,45,28
24,46,15
24,47,16
24,48,7
24,49,28
24,50,23
24,51,12
24,52,28
24,53,30
24,54,28
24,55,15
24,56,21
24,57,20
24,58,31
24,59,10
24,60,20
24,61,28
24,62,27
24,63,22
24,64,11
24,65,25
24,66,19
24,67,12
24,68,25
24,69,18
24,70,14
24,71,12
24,72,24
24,73,28
24,74,29
24,75,29
24,76,13
24,77,13
24,78,9
24,79,26
24,80,19
24,81,10
24,82,15
24,83,29
24,84,27
24,85,21
24,86,24
24,87,12
24,88,17
24,89,21
24,90,22
24,91,19
24,92,25
24,93,24
24,94,23
24,95,26
24,96,23
25,26,20
25,27,17
25,28,28
25,29,22
25,30,24
25,31,36
25,32,25
25,33,34
25,34,19
25,35,28
25,36,22
25,37,17
25,38,23
25,39,23
25,40,29
25,41,21
25,42,30
25,43,21
25,44,20
25,45,29
25,46,24
25,47,23
25,48,20
25,49,27
25,50,28
25,51,17
25,52,27
25,53,27
25,54,33
25,55,20
25,56,24
25,57,21
25,58,26
25,59,19
25,60,21
25,61,27
25,62,28
25,63,23
25,64,16
25,65,22
25,66,26
25,67,17
25,68,26
25,69,25
25,70,17
25,71,21
25,72,29
25,73,27
25,74,28
25,75,32
25,76,22
25,77,16
25,78,18
25,79,23
25,80,24
25,81,21
25,82,26
25,83,32
25,84,22
25,85,26
25,86,23
25,87,21
25,88,18
25,89,28
25,90,27
25,91,28
25,92,20
25,93,27
25,94,24
25,95,25
25,96,24
26,27,13
26,28,24
26,29,12
26,30,32
26,31,32
26,32,21
26,33,30
26,34,13
26,35,28
26,36,20
26,37,13
26,38,13
26,39,13
26,40,27
26,41,17
26,42,28
26,43,25
26,44,12
26,45,27
26,46,18
26,47,11
26,48,16
26,49,31
26,50,14
26,51,17
26,52,31
26,53,31
26,54,29
26,55,12
26,56,24
26,57,13
26,58,28
26,59,13
26,60,21
26,61,27
26,62,24
26,63,23
26,64,10
26,65,22
26,66,20
26,67,13
26,68,28
26,69,19
26,70,17
26,71,17
26,72,21
26,73,17
26,74,28
26,75,28
26,76,18
26,77,12
26,78,18
26,79,23
26,80,22
26,81,17
26,82,16
26,83,30
26,84,28
26,85,20
26,86,23
26,87,17
26,88,20
26,89,20
26,90,21
26,91,18
26,92,24
26,93,23
26,94,24
26,95,23
26,96,22
27,28,23
27,29,5
27,30,35
27,31,29
27,32,24
27,33,31
27,34,2
27,35,27
27,36,23
27,37,4
27,38,8
27,39,20
27,40,30
27,41,10
27,42,29
27,43,24
27,44,19
27,45,26
27,46,7
27,47,6
27,48,13
27,49,28
27,50,19
27,51,4
27,52,28
27,53,28
27,54,24
27,55,5
27,56,19
27,57,10
27,58,31
27,59,2
27,60,20
27,61,26
27,62,25
27,63,22
27,64,9
27,65,23
27,66,15
27,67,6
27,68,23
27,69,22
27,70,10
27,71,8
27,72,22
27,73,20
27,74,29
27,75,27
27,76,9
27,77,13
27,78,9
27,79,26
27,80,17
27,81,10
27,82,9
27,83,25
27,84,27
27,85,21
27,86,22
27,87,8
27,88,17
27,89,17
27,90,18
27,91,19
27,92,25
27,93,20
27,94,21
27,95,20
27,96,21
28,29,22
28,30,18
28,31,12
28,32,11
28,33,10
28,34,25
28,35,14
28,36,10
28,37,27
28,38,23
28,39,25
28,40,15
28,41,27
28,42,12
28,43,9
28,44,26
28,45,9
28,46,24
28,47,19
28,48,26
28,49,15
28,50,16
28,51,21
28,52,13
28,53,13
28,54,13
28,55,20
28,56,10
28,57,17
28,58,16
28,59,25
28,60,11
28,61,9
28,62,8
28,63,15
28,64,28
28,65,12
28,66,12
28,67,23
28,68,12
28,69,19
28,70,21
28,71,23
28,72,17
28,73,15
28,74,10
28,75,12
28,76,26
28,77,26
28,78,22
28,79,11
28,80,10
28,81,23
28,82,18
28,83,14
28,84,14
28,85,14
28,86,13
28,87,21
28,88,16
28,89,14
28,90,13
28,91,16
28,92,16
28,93,9
28,94,14
28,95,11
28,96,12
29,30,34
29,31,28
29,32,21
29,33,30
29,34,3
29,35,26
29,36,22
29,37,5
29,38,7
29,39,19
29,40,29
29,41,9
29,42,28
29,43,23
29,44,18
29,45,25
29,46,8
29,47,3
29,48,16
29,49,27
29,50,20
29,51,7
29,52,27
29,53,27
29,54,23
29,55,4
29,56,18
29,57,9
29,58,30
29,59,3
29,60,21
29,61,25
29,62,24
29,63,21
29,64,8
29,65,22
29,66,14
29,67,9
29,68,22
29,69,21
29,70,9
29,71,7
29,72,21
29,73,19
29,74,28
29,75,26
29,76,12
29,77,16
29,78,12
29,79,25
29,80,16
